,date,hour,user_id,province,hometown
9425,2022-01-06,08:00,230,Bangkok,Bangkok
9452,2021-02-24,21:00,231,Bangkok,Bangkok
9449,2021-02-25,03:00,231,Pathum Thani,Bangkok
9450,2021-02-25,11:00,231,Nonthaburi,Bangkok
9451,2021-02-25,12:00,231,Bangkok,Bangkok
9454,2021-03-26,17:00,231,Bangkok,Bangkok
9455,2021-03-26,19:00,231,Samut Prakan,Bangkok
9453,2021-03-27,08:00,231,Bangkok,Bangkok
9456,2021-11-07,12:00,231,Bangkok,Bangkok
9458,2021-11-07,18:00,231,Nakhon Pathom,Bangkok
9457,2021-11-08,07:00,231,Bangkok,Bangkok
9459,2021-11-16,18:00,231,Bangkok,Bangkok
9460,2021-11-16,23:00,231,Samut Prakan,Bangkok
9461,2021-11-17,07:00,231,Bangkok,Bangkok
9463,2021-12-16,19:00,231,Bangkok,Bangkok
9462,2021-12-17,03:00,231,Samut Prakan,Bangkok
9464,2021-12-17,06:00,231,Bangkok,Bangkok
9465,2021-12-18,17:00,231,Bangkok,Bangkok
9467,2021-12-19,01:00,231,Samut Prakan,Bangkok
9466,2021-12-19,05:00,231,Bangkok,Bangkok
9469,2021-12-23,16:00,231,Bangkok,Bangkok
9468,2021-12-24,02:00,231,Nakhon Pathom,Bangkok
9470,2021-12-24,03:00,231,Bangkok,Bangkok
9471,2021-12-26,08:00,231,Bangkok,Bangkok
9475,2021-12-26,11:00,231,Pathum Thani,Bangkok
9473,2021-12-26,21:00,231,Phra Nakhon Si Ayutthaya,Bangkok
9472,2021-12-27,03:00,231,Suphan Buri,Bangkok
9474,2021-12-27,13:00,231,Bangkok,Bangkok
9478,2021-12-28,18:00,231,Bangkok,Bangkok
9476,2021-12-29,01:00,231,Samut Sakhon,Bangkok
9480,2021-12-29,04:00,231,Bangkok,Bangkok
9477,2021-12-29,08:00,231,Nakhon Pathom,Bangkok
9479,2021-12-29,18:00,231,Bangkok,Bangkok
9481,2021-12-30,19:00,231,Bangkok,Bangkok
9482,2021-12-30,22:00,231,Samut Prakan,Bangkok
9512,2021-12-31,15:00,231,Bangkok,Bangkok
9489,2021-12-31,16:00,231,Bangkok,Bangkok
9511,2021-12-31,18:00,231,Samut Prakan,Bangkok
9483,2021-12-31,19:00,231,Bangkok,Bangkok
9486,2021-12-31,23:00,231,Samut Sakhon,Bangkok
9485,2022-01-01,00:00,231,Samut Prakan,Bangkok
9492,2022-01-01,05:00,231,Nakhon Pathom,Bangkok
9510,2022-01-01,06:00,231,Bangkok,Bangkok
9484,2022-01-01,09:00,231,Bangkok,Bangkok
9488,2022-01-01,09:00,231,Samut Prakan,Bangkok
9502,2022-01-01,11:00,231,Bangkok,Bangkok
9503,2022-01-01,12:00,231,Nakhon Pathom,Bangkok
9490,2022-01-01,13:00,231,Pathum Thani,Bangkok
9491,2022-01-01,15:00,231,Saraburi,Bangkok
9507,2022-01-01,18:00,231,Bangkok,Bangkok
9505,2022-01-01,21:00,231,Pathum Thani,Bangkok
9487,2022-01-01,22:00,231,Bangkok,Bangkok
9504,2022-01-01,22:00,231,Bangkok,Bangkok
9506,2022-01-02,09:00,231,Bangkok,Bangkok
9513,2022-01-02,12:00,231,Bangkok,Bangkok
9500,2022-01-02,17:00,231,Bangkok,Bangkok
9514,2022-01-02,19:00,231,Nonthaburi,Bangkok
9496,2022-01-02,20:00,231,Samut Prakan,Bangkok
9494,2022-01-03,00:00,231,Chachoengsao,Bangkok
9497,2022-01-03,00:00,231,Nonthaburi,Bangkok
9501,2022-01-03,01:00,231,Phra Nakhon Si Ayutthaya,Bangkok
9495,2022-01-03,03:00,231,Chon Buri,Bangkok
9515,2022-01-03,07:00,231,Bangkok,Bangkok
9493,2022-01-03,11:00,231,Bangkok,Bangkok
9499,2022-01-03,11:00,231,Suphan Buri,Bangkok
9498,2022-01-03,15:00,231,Bangkok,Bangkok
9509,2022-01-03,19:00,231,Bangkok,Bangkok
9508,2022-01-03,23:00,231,Pathum Thani,Bangkok
9519,2021-11-04,19:00,232,Samut Prakan,Nonthaburi
9516,2021-11-04,22:00,232,Pathum Thani,Nonthaburi
9518,2021-11-05,03:00,232,Bangkok,Nonthaburi
9517,2021-11-05,11:00,232,Nonthaburi,Nonthaburi
9523,2021-12-20,15:00,232,Nonthaburi,Nonthaburi
9521,2021-12-20,18:00,232,Bangkok,Nonthaburi
9520,2021-12-21,01:00,232,Nonthaburi,Nonthaburi
9524,2021-12-21,06:00,232,Phra Nakhon Si Ayutthaya,Nonthaburi
9522,2021-12-21,09:00,232,Nonthaburi,Nonthaburi
9526,2021-12-24,08:00,232,Nonthaburi,Nonthaburi
9525,2021-12-24,14:00,232,Pathum Thani,Nonthaburi
9530,2021-12-26,12:00,232,Bangkok,Nonthaburi
9528,2021-12-26,17:00,232,Nakhon Pathom,Nonthaburi
9529,2021-12-27,02:00,232,Kanchanaburi,Nonthaburi
9527,2021-12-27,08:00,232,Ratchaburi,Nonthaburi
9532,2021-12-28,18:00,232,Nakhon Sawan,Nonthaburi
9534,2021-12-29,04:00,232,Phichit,Nonthaburi
9535,2021-12-29,09:00,232,Phitsanulok,Nonthaburi
9533,2021-12-29,18:00,232,Phichit,Nonthaburi
9531,2021-12-30,06:00,232,Nonthaburi,Nonthaburi
9536,2021-12-31,09:00,232,Chiang Mai,Nonthaburi
9540,2021-12-31,10:00,232,Nonthaburi,Nonthaburi
9537,2021-12-31,12:00,232,Chiang Rai,Nonthaburi
9539,2021-12-31,18:00,232,Phra Nakhon Si Ayutthaya,Nonthaburi
9538,2022-01-01,06:00,232,Nonthaburi,Nonthaburi
9555,2022-01-01,14:00,232,Bangkok,Nonthaburi
9551,2022-01-01,15:00,232,Lampang,Nonthaburi
9553,2022-01-01,15:00,232,Pathum Thani,Nonthaburi
9554,2022-01-01,16:00,232,Nonthaburi,Nonthaburi
9552,2022-01-01,18:00,232,Sukhothai,Nonthaburi
9545,2022-01-01,20:00,232,Bangkok,Nonthaburi
9542,2022-01-01,21:00,232,Nonthaburi,Nonthaburi
9541,2022-01-01,23:00,232,Phra Nakhon Si Ayutthaya,Nonthaburi
9544,2022-01-02,02:00,232,Saraburi,Nonthaburi
9543,2022-01-02,06:00,232,Lop Buri,Nonthaburi
9550,2022-01-02,06:00,232,Nonthaburi,Nonthaburi
9549,2022-01-02,10:00,232,Phetchaburi,Nonthaburi
9547,2022-01-02,11:00,232,Ratchaburi,Nonthaburi
9546,2022-01-02,19:00,232,Phetchaburi,Nonthaburi
9548,2022-01-03,09:00,232,Nonthaburi,Nonthaburi
9558,2021-10-15,19:00,233,Nonthaburi,Nonthaburi
9556,2021-10-16,00:00,233,Pathum Thani,Nonthaburi
9557,2021-10-16,04:00,233,Nonthaburi,Nonthaburi
9559,2021-12-08,19:00,233,Nonthaburi,Nonthaburi
9565,2021-12-09,03:00,233,Nakhon Pathom,Nonthaburi
9561,2021-12-09,12:00,233,Suphan Buri,Nonthaburi
9563,2021-12-09,13:00,233,Sing Buri,Nonthaburi
9564,2021-12-09,16:00,233,Nakhon Sawan,Nonthaburi
9562,2021-12-09,22:00,233,Sing Buri,Nonthaburi
9560,2021-12-10,07:00,233,Nonthaburi,Nonthaburi
9570,2021-12-20,21:00,233,Nonthaburi,Nonthaburi
9569,2021-12-21,04:00,233,Pathum Thani,Nonthaburi
9567,2021-12-21,05:00,233,Nonthaburi,Nonthaburi
9566,2021-12-21,12:00,233,Pathum Thani,Nonthaburi
9568,2021-12-21,18:00,233,Nonthaburi,Nonthaburi
9573,2021-12-22,18:00,233,Nonthaburi,Nonthaburi
9572,2021-12-23,00:00,233,Phra Nakhon Si Ayutthaya,Nonthaburi
9571,2021-12-23,07:00,233,Nonthaburi,Nonthaburi
9574,2021-12-30,13:00,233,Bangkok,Nonthaburi
9577,2021-12-30,20:00,233,Samut Sakhon,Nonthaburi
9575,2021-12-30,21:00,233,Samut Songkhram,Nonthaburi
9576,2021-12-30,22:00,233,Ratchaburi,Nonthaburi
9580,2021-04-16,18:00,234,Chon Buri,Chon Buri
9578,2021-04-17,02:00,234,Chanthaburi,Chon Buri
9579,2021-04-17,10:00,234,Chon Buri,Chon Buri
9582,2021-04-18,13:00,234,Chachoengsao,Chon Buri
9581,2021-04-18,19:00,234,Bangkok,Chon Buri
9585,2021-04-30,14:00,234,Chon Buri,Chon Buri
9583,2021-04-30,18:00,234,Chanthaburi,Chon Buri
9584,2021-05-01,09:00,234,Chon Buri,Chon Buri
9587,2021-10-18,19:00,234,Chon Buri,Chon Buri
9586,2021-10-19,00:00,234,Chachoengsao,Chon Buri
9589,2021-11-14,20:00,234,Chon Buri,Chon Buri
9588,2021-11-15,02:00,234,Rayong,Chon Buri
9594,2021-12-09,12:00,234,Chon Buri,Chon Buri
9590,2021-12-09,13:00,234,Chachoengsao,Chon Buri
9593,2021-12-09,22:00,234,Samut Prakan,Chon Buri
9591,2021-12-10,00:00,234,Chachoengsao,Chon Buri
9592,2021-12-10,07:00,234,Chon Buri,Chon Buri
9595,2021-12-28,09:00,234,Chiang Rai,Chon Buri
9596,2021-12-28,12:00,234,Chiang Mai,Chon Buri
9599,2021-12-29,15:00,234,Bangkok,Chon Buri
9598,2021-12-29,19:00,234,Samut Sakhon,Chon Buri
9597,2021-12-30,07:00,234,Chon Buri,Chon Buri
9600,2021-10-09,15:00,235,Bangkok,Bangkok
9602,2021-10-09,18:00,235,Samut Prakan,Bangkok
9601,2021-10-09,20:00,235,Chachoengsao,Bangkok
9605,2021-10-26,10:00,235,Bangkok,Bangkok
9603,2021-10-26,20:00,235,Nakhon Pathom,Bangkok
9604,2021-10-27,09:00,235,Bangkok,Bangkok
9608,2021-11-26,18:00,235,Bangkok,Bangkok
9606,2021-11-27,03:00,235,Pathum Thani,Bangkok
9609,2021-11-27,09:00,235,Nonthaburi,Bangkok
9607,2021-11-27,14:00,235,Bangkok,Bangkok
9611,2021-01-02,12:00,236,Chiang Mai,Chiang Mai
9610,2021-01-02,22:00,236,Lamphun,Chiang Mai
9613,2021-01-03,06:00,236,Lampang,Chiang Mai
9615,2021-01-03,14:00,236,Phayao,Chiang Mai
9612,2021-01-03,15:00,236,Phrae,Chiang Mai
9614,2021-01-04,00:00,236,Phayao,Chiang Mai
9616,2021-01-04,08:00,236,Chiang Mai,Chiang Mai
9617,2021-01-19,12:00,236,Chiang Mai,Chiang Mai
9618,2021-01-19,17:00,236,Lampang,Chiang Mai
9619,2021-01-19,22:00,236,Sukhothai,Chiang Mai
9620,2021-01-20,02:00,236,Phrae,Chiang Mai
9621,2021-01-20,08:00,236,Chiang Mai,Chiang Mai
9623,2021-09-16,21:00,236,Ratchaburi,Chiang Mai
9622,2021-09-17,01:00,236,Samut Sakhon,Chiang Mai
9624,2021-09-17,07:00,236,Nakhon Pathom,Chiang Mai
9625,2021-09-17,11:00,236,Suphan Buri,Chiang Mai
9627,2021-11-10,12:00,236,Chiang Mai,Chiang Mai
9629,2021-11-10,19:00,236,Lampang,Chiang Mai
9628,2021-11-11,00:00,236,Chiang Rai,Chiang Mai
9626,2021-11-11,06:00,236,Chiang Mai,Chiang Mai
9630,2021-12-01,16:00,236,Chiang Mai,Chiang Mai
9631,2021-12-01,20:00,236,Chiang Rai,Chiang Mai
9632,2021-12-01,22:00,236,Phayao,Chiang Mai
9634,2021-12-22,09:00,236,Chiang Mai,Chiang Mai
9636,2021-12-22,12:00,236,Lamphun,Chiang Mai
9633,2021-12-22,20:00,236,Lampang,Chiang Mai
9635,2021-12-22,23:00,236,Phrae,Chiang Mai
9638,2021-12-23,15:00,236,Lampang,Chiang Mai
9641,2021-12-23,16:00,236,Phayao,Chiang Mai
9637,2021-12-23,22:00,236,Phrae,Chiang Mai
9639,2021-12-24,07:00,236,Lampang,Chiang Mai
9640,2021-12-24,17:00,236,Chiang Mai,Chiang Mai
9643,2021-12-28,12:00,236,Chiang Mai,Chiang Mai
9642,2021-12-28,19:00,236,Chiang Rai,Chiang Mai
9648,2021-12-29,21:00,236,Chiang Mai,Chiang Mai
9645,2021-12-30,06:00,236,Chiang Rai,Chiang Mai
9644,2021-12-30,09:00,236,Lampang,Chiang Mai
9646,2021-12-30,18:00,236,Sukhothai,Chiang Mai
9647,2021-12-31,07:00,236,Chiang Mai,Chiang Mai
9651,2021-12-31,17:00,236,Chiang Mai,Chiang Mai
9656,2021-12-31,18:00,236,Lamphun,Chiang Mai
9652,2021-12-31,21:00,236,Chiang Mai,Chiang Mai
9653,2022-01-01,03:00,236,Chiang Rai,Chiang Mai
9655,2022-01-01,06:00,236,Lampang,Chiang Mai
9657,2022-01-01,07:00,236,Sukhothai,Chiang Mai
9661,2022-01-01,09:00,236,Phrae,Chiang Mai
9709,2022-01-01,12:00,236,Chiang Mai,Chiang Mai
9650,2022-01-01,18:00,236,Sukhothai,Chiang Mai
9701,2022-01-01,18:00,236,Chiang Mai,Chiang Mai
9705,2022-01-01,19:00,236,Bangkok,Chiang Mai
9708,2022-01-01,19:00,236,Lampang,Chiang Mai
9659,2022-01-01,21:00,236,Lampang,Chiang Mai
9706,2022-01-02,00:00,236,Nonthaburi,Chiang Mai
9660,2022-01-02,01:00,236,Chiang Rai,Chiang Mai
9700,2022-01-02,04:00,236,Chiang Rai,Chiang Mai
9662,2022-01-02,05:00,236,Lampang,Chiang Mai
9710,2022-01-02,08:00,236,Chiang Mai,Chiang Mai
9707,2022-01-02,10:00,236,Chiang Mai,Chiang Mai
9702,2022-01-02,11:00,236,Lampang,Chiang Mai
9658,2022-01-02,14:00,236,Sukhothai,Chiang Mai
9654,2022-01-02,15:00,236,Phrae,Chiang Mai
9703,2022-01-02,17:00,236,Chiang Mai,Chiang Mai
9649,2022-01-02,20:00,236,Chiang Mai,Chiang Mai
9704,2022-01-02,21:00,236,Lamphun,Chiang Mai
9663,2022-01-03,10:00,236,Samut Prakan,Chiang Mai
9665,2022-01-03,19:00,236,Pathum Thani,Chiang Mai
9664,2022-01-04,09:00,236,Chiang Mai,Chiang Mai
9670,2022-01-04,18:00,236,Chiang Mai,Chiang Mai
9669,2022-01-04,20:00,236,Chiang Rai,Chiang Mai
9666,2022-01-05,00:00,236,Lampang,Chiang Mai
9668,2022-01-05,07:00,236,Sukhothai,Chiang Mai
9667,2022-01-05,14:00,236,Chiang Mai,Chiang Mai
9693,2022-01-05,16:00,236,Bangkok,Chiang Mai
9698,2022-01-05,21:00,236,Samut Prakan,Chiang Mai
9696,2022-01-05,22:00,236,Chachoengsao,Chiang Mai
9699,2022-01-06,06:00,236,Chon Buri,Chiang Mai
9678,2022-01-06,14:00,236,Chiang Mai,Chiang Mai
9694,2022-01-06,16:00,236,Rayong,Chiang Mai
9695,2022-01-06,19:00,236,Chanthaburi,Chiang Mai
9677,2022-01-06,21:00,236,Chiang Rai,Chiang Mai
9697,2022-01-07,02:00,236,Chon Buri,Chiang Mai
9675,2022-01-07,03:00,236,Lampang,Chiang Mai
9673,2022-01-07,04:00,236,Lamphun,Chiang Mai
9680,2022-01-07,09:00,236,Lampang,Chiang Mai
9682,2022-01-07,13:00,236,Chiang Rai,Chiang Mai
9671,2022-01-07,15:00,236,Lampang,Chiang Mai
9683,2022-01-07,19:00,236,Lamphun,Chiang Mai
9674,2022-01-07,22:00,236,Chiang Mai,Chiang Mai
9681,2022-01-07,23:00,236,Lampang,Chiang Mai
9676,2022-01-08,09:00,236,Lamphun,Chiang Mai
9672,2022-01-08,13:00,236,Chiang Mai,Chiang Mai
9679,2022-01-08,19:00,236,Chiang Rai,Chiang Mai
9684,2022-01-09,07:00,236,Chiang Mai,Chiang Mai
9685,2022-01-10,19:00,236,Chiang Mai,Chiang Mai
9686,2022-01-10,20:00,236,Lampang,Chiang Mai
9689,2022-01-11,20:00,236,Chiang Mai,Chiang Mai
9688,2022-01-12,04:00,236,Lamphun,Chiang Mai
9687,2022-01-12,11:00,236,Chiang Mai,Chiang Mai
9692,2022-01-13,13:00,236,Samut Prakan,Chiang Mai
9691,2022-01-13,18:00,236,Pathum Thani,Chiang Mai
9690,2022-01-13,23:00,236,Phra Nakhon Si Ayutthaya,Chiang Mai
9711,2021-01-02,18:00,237,Bangkok,Bangkok
9712,2021-01-02,22:00,237,Samut Prakan,Bangkok
9713,2021-01-03,06:00,237,Bangkok,Bangkok
9715,2021-03-15,21:00,238,Samut Prakan,Samut Prakan
9716,2021-03-15,23:00,238,Pathum Thani,Samut Prakan
9714,2021-03-16,09:00,238,Phra Nakhon Si Ayutthaya,Samut Prakan
9718,2021-12-28,12:00,238,Samut Prakan,Samut Prakan
9717,2021-12-28,19:00,238,Pathum Thani,Samut Prakan
9719,2021-12-30,18:00,238,Samut Prakan,Samut Prakan
9720,2021-12-31,02:00,238,Pathum Thani,Samut Prakan
9729,2021-12-31,10:00,238,Samut Prakan,Samut Prakan
9721,2021-12-31,11:00,238,Bangkok,Samut Prakan
9764,2021-12-31,11:00,238,Samut Prakan,Samut Prakan
9733,2021-12-31,13:00,238,Chachoengsao,Samut Prakan
9765,2021-12-31,13:00,238,Bangkok,Samut Prakan
9722,2021-12-31,16:00,238,Samut Prakan,Samut Prakan
9731,2021-12-31,22:00,238,Chon Buri,Samut Prakan
9730,2021-12-31,23:00,238,Rayong,Samut Prakan
9732,2022-01-01,06:00,238,Chanthaburi,Samut Prakan
9734,2022-01-01,09:00,238,Samut Prakan,Samut Prakan
9724,2022-01-01,11:00,238,Samut Prakan,Samut Prakan
9723,2022-01-01,14:00,238,Chachoengsao,Samut Prakan
9747,2022-01-01,15:00,238,Samut Prakan,Samut Prakan
9768,2022-01-01,15:00,238,Samut Prakan,Samut Prakan
9737,2022-01-01,16:00,238,Phitsanulok,Samut Prakan
9752,2022-01-01,16:00,238,Bangkok,Samut Prakan
9754,2022-01-01,17:00,238,Samut Prakan,Samut Prakan
9767,2022-01-01,17:00,238,Chachoengsao,Samut Prakan
9735,2022-01-01,18:00,238,Phichit,Samut Prakan
9755,2022-01-01,18:00,238,Pathum Thani,Samut Prakan
9746,2022-01-01,22:00,238,Bangkok,Samut Prakan
9725,2022-01-01,23:00,238,Samut Prakan,Samut Prakan
9753,2022-01-02,00:00,238,Nonthaburi,Samut Prakan
9766,2022-01-02,00:00,238,Samut Prakan,Samut Prakan
9751,2022-01-02,01:00,238,Nonthaburi,Samut Prakan
9750,2022-01-02,06:00,238,Samut Prakan,Samut Prakan
9736,2022-01-02,09:00,238,Samut Prakan,Samut Prakan
9745,2022-01-02,09:00,238,Samut Prakan,Samut Prakan
9728,2022-01-02,10:00,238,Samut Prakan,Samut Prakan
9759,2022-01-02,12:00,238,Samut Prakan,Samut Prakan
9726,2022-01-02,14:00,238,Chachoengsao,Samut Prakan
9760,2022-01-02,15:00,238,Pathum Thani,Samut Prakan
9756,2022-01-02,19:00,238,Saraburi,Samut Prakan
9739,2022-01-02,20:00,238,Samut Prakan,Samut Prakan
9741,2022-01-02,22:00,238,Pathum Thani,Samut Prakan
9727,2022-01-02,23:00,238,Samut Prakan,Samut Prakan
9757,2022-01-03,02:00,238,Lop Buri,Samut Prakan
9740,2022-01-03,07:00,238,Bangkok,Samut Prakan
9738,2022-01-03,08:00,238,Nonthaburi,Samut Prakan
9758,2022-01-03,09:00,238,Samut Prakan,Samut Prakan
9748,2022-01-03,11:00,238,Samut Prakan,Samut Prakan
9742,2022-01-03,12:00,238,Samut Prakan,Samut Prakan
9749,2022-01-03,17:00,238,Chachoengsao,Samut Prakan
9743,2022-01-03,21:00,238,Samut Prakan,Samut Prakan
9744,2022-01-04,05:00,238,Chachoengsao,Samut Prakan
9762,2022-01-04,09:00,238,Samut Prakan,Samut Prakan
9761,2022-01-04,19:00,238,Chachoengsao,Samut Prakan
9763,2022-01-05,07:00,238,Samut Prakan,Samut Prakan
9770,2021-01-02,08:00,239,Phitsanulok,Phitsanulok
9773,2021-01-02,17:00,239,Sukhothai,Phitsanulok
9774,2021-01-02,20:00,239,Phitsanulok,Phitsanulok
9769,2021-01-02,22:00,239,Sukhothai,Phitsanulok
9771,2021-01-03,08:00,239,Lampang,Phitsanulok
9776,2021-01-03,12:00,239,Sukhothai,Phitsanulok
9781,2021-01-03,17:00,239,Lampang,Phitsanulok
9779,2021-01-03,21:00,239,Chiang Rai,Phitsanulok
9777,2021-01-04,00:00,239,Lampang,Phitsanulok
9775,2021-01-04,03:00,239,Chiang Rai,Phitsanulok
9780,2021-01-04,04:00,239,Phayao,Phitsanulok
9778,2021-01-04,11:00,239,Phrae,Phitsanulok
9772,2021-01-04,18:00,239,Sukhothai,Phitsanulok
9782,2021-01-05,01:00,239,Lampang,Phitsanulok
9786,2021-01-06,20:00,239,Samut Prakan,Phitsanulok
9789,2021-01-06,21:00,239,Chachoengsao,Phitsanulok
9784,2021-01-07,06:00,239,Prachin Buri,Phitsanulok
9788,2021-01-07,09:00,239,Chachoengsao,Phitsanulok
9785,2021-01-07,12:00,239,Samut Prakan,Phitsanulok
9787,2021-01-07,21:00,239,Bangkok,Phitsanulok
9790,2021-01-08,01:00,239,Nakhon Pathom,Phitsanulok
9783,2021-01-08,11:00,239,Phitsanulok,Phitsanulok
9795,2021-03-08,09:00,239,Phitsanulok,Phitsanulok
9792,2021-03-08,14:00,239,Sukhothai,Phitsanulok
9793,2021-03-08,22:00,239,Phrae,Phitsanulok
9796,2021-03-08,23:00,239,Phayao,Phitsanulok
9794,2021-03-09,08:00,239,Phrae,Phitsanulok
9791,2021-03-09,09:00,239,Lampang,Phitsanulok
9797,2021-03-09,19:00,239,Chiang Rai,Phitsanulok
9802,2021-06-27,09:00,239,Phitsanulok,Phitsanulok
9798,2021-06-27,13:00,239,Phichit,Phitsanulok
9799,2021-06-27,23:00,239,Phitsanulok,Phitsanulok
9800,2021-06-28,07:00,239,Phichit,Phitsanulok
9801,2021-06-28,14:00,239,Nakhon Sawan,Phitsanulok
9803,2021-06-28,18:00,239,Phitsanulok,Phitsanulok
9805,2021-11-26,17:00,239,Phitsanulok,Phitsanulok
9804,2021-11-27,01:00,239,Sukhothai,Phitsanulok
9806,2021-12-08,14:00,239,Bangkok,Phitsanulok
9808,2021-12-08,23:00,239,Samut Prakan,Phitsanulok
9807,2021-12-09,06:00,239,Phitsanulok,Phitsanulok
9809,2021-12-25,20:00,239,Phitsanulok,Phitsanulok
9811,2021-12-26,01:00,239,Phichit,Phitsanulok
9810,2021-12-26,10:00,239,Phitsanulok,Phitsanulok
9812,2021-12-29,18:00,239,Phitsanulok,Phitsanulok
9813,2021-12-29,21:00,239,Phichit,Phitsanulok
9819,2021-12-30,11:00,239,Chai Nat,Phitsanulok
9814,2021-12-30,12:00,239,Phitsanulok,Phitsanulok
9817,2021-12-30,13:00,239,Nakhon Sawan,Phitsanulok
9815,2021-12-30,15:00,239,Sukhothai,Phitsanulok
9823,2021-12-30,16:00,239,Phitsanulok,Phitsanulok
9816,2021-12-30,22:00,239,Phitsanulok,Phitsanulok
9822,2021-12-30,22:00,239,Phichit,Phitsanulok
9818,2021-12-30,23:00,239,Phitsanulok,Phitsanulok
9820,2021-12-30,23:00,239,Nakhon Sawan,Phitsanulok
9821,2021-12-31,06:00,239,Phitsanulok,Phitsanulok
9839,2021-12-31,17:00,239,Samut Songkhram,Phitsanulok
9838,2022-01-01,00:00,239,Phetchaburi,Phitsanulok
9837,2022-01-01,06:00,239,Phitsanulok,Phitsanulok
9834,2022-01-01,10:00,239,Phitsanulok,Phitsanulok
9826,2022-01-01,17:00,239,Phetchaburi,Phitsanulok
9836,2022-01-01,17:00,239,Sukhothai,Phitsanulok
9835,2022-01-01,18:00,239,Phitsanulok,Phitsanulok
9828,2022-01-02,01:00,239,Samut Songkhram,Phitsanulok
9830,2022-01-02,03:00,239,Samut Sakhon,Phitsanulok
9831,2022-01-02,12:00,239,Ratchaburi,Phitsanulok
9833,2022-01-02,14:00,239,Phitsanulok,Phitsanulok
9832,2022-01-02,16:00,239,Phichit,Phitsanulok
9825,2022-01-02,18:00,239,Samut Sakhon,Phitsanulok
9827,2022-01-02,21:00,239,Ratchaburi,Phitsanulok
9829,2022-01-03,02:00,239,Samut Sakhon,Phitsanulok
9824,2022-01-03,12:00,239,Phitsanulok,Phitsanulok
9840,2021-09-08,21:00,240,Lampang,Lampang
9842,2021-09-09,04:00,240,Chiang Mai,Lampang
9841,2021-09-09,09:00,240,Lampang,Lampang
9845,2021-09-10,10:00,240,Lampang,Lampang
9844,2021-09-10,19:00,240,Chiang Mai,Lampang
9843,2021-09-11,09:00,240,Lampang,Lampang
9849,2021-10-24,12:00,240,Lampang,Lampang
9848,2021-10-24,21:00,240,Lamphun,Lampang
9850,2021-10-24,22:00,240,Chiang Mai,Lampang
9846,2021-10-25,03:00,240,Lampang,Lampang
9847,2021-10-25,05:00,240,Chiang Rai,Lampang
9856,2021-12-10,12:00,240,Lampang,Lampang
9853,2021-12-10,15:00,240,Chiang Rai,Lampang
9855,2021-12-10,21:00,240,Chiang Mai,Lampang
9852,2021-12-11,06:00,240,Lamphun,Lampang
9854,2021-12-11,15:00,240,Chiang Mai,Lampang
9851,2021-12-11,17:00,240,Lampang,Lampang
9863,2021-12-24,19:00,240,Lampang,Lampang
9864,2021-12-25,04:00,240,Lamphun,Lampang
9857,2021-12-25,11:00,240,Lampang,Lampang
9862,2021-12-25,20:00,240,Chiang Mai,Lampang
9858,2021-12-26,04:00,240,Chiang Rai,Lampang
9861,2021-12-26,05:00,240,Chiang Mai,Lampang
9860,2021-12-26,11:00,240,Chiang Rai,Lampang
9859,2021-12-26,17:00,240,Lampang,Lampang
9866,2021-12-29,15:00,240,Lampang,Lampang
9867,2021-12-29,19:00,240,Phayao,Lampang
9865,2021-12-30,06:00,240,Lampang,Lampang
9869,2021-12-31,09:00,240,Lampang,Lampang
9870,2021-12-31,12:00,240,Lamphun,Lampang
9876,2021-12-31,14:00,240,Bangkok,Lampang
9872,2021-12-31,16:00,240,Samut Prakan,Lampang
9868,2021-12-31,17:00,240,Lampang,Lampang
9875,2021-12-31,17:00,240,Pathum Thani,Lampang
9871,2022-01-01,00:00,240,Saraburi,Lampang
9877,2022-01-01,03:00,240,Lop Buri,Lampang
9873,2022-01-01,08:00,240,Sing Buri,Lampang
9874,2022-01-01,14:00,240,Suphan Buri,Lampang
9880,2021-02-08,15:00,241,Bangkok,Bangkok
9879,2021-02-08,23:00,241,Pathum Thani,Bangkok
9878,2021-02-09,07:00,241,Bangkok,Bangkok
9883,2021-12-06,14:00,241,Bangkok,Bangkok
9882,2021-12-06,23:00,241,Nonthaburi,Bangkok
9881,2021-12-07,08:00,241,Phra Nakhon Si Ayutthaya,Bangkok
9884,2021-12-07,17:00,241,Nonthaburi,Bangkok
9885,2021-12-07,22:00,241,Bangkok,Bangkok
9886,2021-12-12,16:00,241,Bangkok,Bangkok
9887,2021-12-12,20:00,241,Samut Sakhon,Bangkok
9889,2021-12-19,19:00,241,Bangkok,Bangkok
9892,2021-12-19,22:00,241,Samut Sakhon,Bangkok
9891,2021-12-20,02:00,241,Samut Songkhram,Bangkok
9890,2021-12-20,05:00,241,Phetchaburi,Bangkok
9888,2021-12-20,08:00,241,Ratchaburi,Bangkok
9893,2021-12-27,20:00,241,Bangkok,Bangkok
9894,2021-12-28,05:00,241,Samut Sakhon,Bangkok
9896,2021-12-01,18:00,242,Bangkok,Bangkok
9895,2021-12-02,01:00,242,Nakhon Pathom,Bangkok
9898,2021-12-16,09:00,242,Bangkok,Bangkok
9899,2021-12-16,18:00,242,Samut Sakhon,Bangkok
9897,2021-12-17,08:00,242,Bangkok,Bangkok
9901,2021-12-30,19:00,242,Phayao,Bangkok
9900,2021-12-30,22:00,242,Chiang Rai,Bangkok
9909,2021-12-31,08:00,242,Bangkok,Bangkok
9908,2021-12-31,09:00,242,Samut Sakhon,Bangkok
